Row	Latitude	Longitude	Date	Discharge	Precipitation	Temperature	Evaporation
5115	51.296	6.7686	2014-01-01 00:00:00Z	3150	0.5	6.9	7.7
5116	51.296	6.7686	2014-01-02 00:00:00Z	2900	3.4	8.8	9.3
5117	51.296	6.7686	2014-01-03 00:00:00Z	2720	4.5	9	9.1
5118	51.296	6.7686	2014-01-04 00:00:00Z	2700	2.1	7.6	8.2
5119	51.296	6.7686	2014-01-05 00:00:00Z	2720	0	6.5	7.9
5120	51.296	6.7686	2014-01-06 00:00:00Z	2700	4.6	9.8	9.9
5121	51.296	6.7686	2014-01-07 00:00:00Z	2810	1	11.2	9.7
5122	51.296	6.7686	2014-01-08 00:00:00Z	2980	2.1	9.6	9.7
5123	51.296	6.7686	2014-01-09 00:00:00Z	2990	0.7	9.9	9.8
5124	51.296	6.7686	2014-01-10 00:00:00Z	2850	0	5.3	7.4
5125	51.296	6.7686	2014-01-11 00:00:00Z	2720	0.7	4	7.2
5126	51.296	6.7686	2014-01-12 00:00:00Z	2630	0	2.8	6.3
5127	51.296	6.7686	2014-01-13 00:00:00Z	2560	0	6.1	7.7
5128	51.296	6.7686	2014-01-14 00:00:00Z	2420	0	6.6	7.9
5129	51.296	6.7686	2014-01-15 00:00:00Z	2330	1	4.4	7.2
5130	51.296	6.7686	2014-01-16 00:00:00Z	2310	0.7	7.1	8.6
5131	51.296	6.7686	2014-01-17 00:00:00Z	2310	0	9	8
5132	51.296	6.7686	2014-01-18 00:00:00Z	2340	0	7.6	7.1
5133	51.296	6.7686	2014-01-19 00:00:00Z	2290	0	5.1	7.2
5134	51.296	6.7686	2014-01-20 00:00:00Z	2290	0	3.8	7.1
5135	51.296	6.7686	2014-01-21 00:00:00Z	2230	0.1	2.8	6.9
5136	51.296	6.7686	2014-01-22 00:00:00Z	2170	0	3.6	6.7
5137	51.296	6.7686	2014-01-23 00:00:00Z	2140	3.7	2.4	6.6
5138	51.296	6.7686	2014-01-24 00:00:00Z	2120	0	3.6	7.2
5139	51.296	6.7686	2014-01-25 00:00:00Z	2100	6.4	3.4	6.6
5140	51.296	6.7686	2014-01-26 00:00:00Z	2130	11.4	4.8	7.1
5141	51.296	6.7686	2014-01-27 00:00:00Z	2200	0.6	4.1	6.8
5142	51.296	6.7686	2014-01-28 00:00:00Z	2320	0	4.5	6.1
5143	51.296	6.7686	2014-01-29 00:00:00Z	2540	0	0.6	5
5144	51.296	6.7686	2014-01-30 00:00:00Z	2590	0	2.6	5.1
5145	51.296	6.7686	2014-01-31 00:00:00Z	2440	0	3.5	5.6
5146	51.296	6.7686	2014-02-01 00:00:00Z	2270	3	5.8	7.3
5147	51.296	6.7686	2014-02-02 00:00:00Z	2150	0	5	6.6
5148	51.296	6.7686	2014-02-03 00:00:00Z	2110	0	3.8	6.2
5149	51.296	6.7686	2014-02-04 00:00:00Z	2090	0	6	6.8
5150	51.296	6.7686	2014-02-05 00:00:00Z	2030	0.3	6.5	7.1
5151	51.296	6.7686	2014-02-06 00:00:00Z	2000	4.2	8.3	7.6
5152	51.296	6.7686	2014-02-07 00:00:00Z	2060	1.6	8.3	8.2
5153	51.296	6.7686	2014-02-08 00:00:00Z	2040	5.4	6.7	7.6
5154	51.296	6.7686	2014-02-09 00:00:00Z	1970	0	6.4	6.1
5155	51.296	6.7686	2014-02-10 00:00:00Z	2030	0.3	5.2	6.1
5156	51.296	6.7686	2014-02-11 00:00:00Z	2190	0.4	6.2	6.8
5157	51.296	6.7686	2014-02-12 00:00:00Z	2250	1.3	5.9	6.7
5158	51.296	6.7686	2014-02-13 00:00:00Z	2300	5.6	5.6	7.4
5159	51.296	6.7686	2014-02-14 00:00:00Z	2340	5.4	5.3	7.1
5160	51.296	6.7686	2014-02-15 00:00:00Z	2850	0.1	10.5	7.9
5161	51.296	6.7686	2014-02-16 00:00:00Z	3130	0	7.3	7.4
5162	51.296	6.7686	2014-02-17 00:00:00Z	3130	0	6.5	7.4
5163	51.296	6.7686	2014-02-18 00:00:00Z	3220	0.7	6.6	7
5164	51.296	6.7686	2014-02-19 00:00:00Z	3240	0.5	7.7	8.7
5165	51.296	6.7686	2014-02-20 00:00:00Z	2980	3.7	8.7	9
5166	51.296	6.7686	2014-02-21 00:00:00Z	2770	1.7	7	8.1
5167	51.296	6.7686	2014-02-22 00:00:00Z	2620	0	5.2	7
5168	51.296	6.7686	2014-02-23 00:00:00Z	2520	0	6.6	7
5169	51.296	6.7686	2014-02-24 00:00:00Z	2400	0	9.3	6.7
5170	51.296	6.7686	2014-02-25 00:00:00Z	2280	4.2	9.8	7.7
5171	51.296	6.7686	2014-02-26 00:00:00Z	2220	0.3	7.8	8.3
5172	51.296	6.7686	2014-02-27 00:00:00Z	2120	6.2	5.5	7.4
5173	51.296	6.7686	2014-02-28 00:00:00Z	2070	0	6.5	7.3
5174	51.296	6.7686	2014-03-01 00:00:00Z	2060	0.1	5.8	7.1
5175	51.296	6.7686	2014-03-02 00:00:00Z	2150	0	5.4	6.4
5176	51.296	6.7686	2014-03-03 00:00:00Z	2200	0.1	6.6	6.7
5177	51.296	6.7686	2014-03-04 00:00:00Z	2130	0	5.9	6.7
5178	51.296	6.7686	2014-03-05 00:00:00Z	2020	0	4.3	7.3
5179	51.296	6.7686	2014-03-06 00:00:00Z	1940	0	6.4	6.5
5180	51.296	6.7686	2014-03-07 00:00:00Z	1870	0	8.7	7.2
5181	51.296	6.7686	2014-03-08 00:00:00Z	1800	0	10.7	8.3
5182	51.296	6.7686	2014-03-09 00:00:00Z	1720	0	14.2	5.8
5183	51.296	6.7686	2014-03-10 00:00:00Z	1680	0	11.7	6.2
5184	51.296	6.7686	2014-03-11 00:00:00Z	1620	0	9.4	8.7
5185	51.296	6.7686	2014-03-12 00:00:00Z	1560	0	8.9	7.4
5186	51.296	6.7686	2014-03-13 00:00:00Z	1520	0	9.2	6.8
5187	51.296	6.7686	2014-03-14 00:00:00Z	1490	0	8.2	7.4
5188	51.296	6.7686	2014-03-15 00:00:00Z	1460	1.3	9.5	8.3
5189	51.296	6.7686	2014-03-16 00:00:00Z	1440	0	10.4	9.4
5190	51.296	6.7686	2014-03-17 00:00:00Z	1410	0	9.8	8.7
5191	51.296	6.7686	2014-03-18 00:00:00Z	1390	3	9.1	9.1
5192	51.296	6.7686	2014-03-19 00:00:00Z	1370	0	11.6	9.4
5193	51.296	6.7686	2014-03-20 00:00:00Z	1340	0	14	7.7
5194	51.296	6.7686	2014-03-21 00:00:00Z	1330	1	10.3	8.7
5195	51.296	6.7686	2014-03-22 00:00:00Z	1330	1.7	7.3	8.2
5196	51.296	6.7686	2014-03-23 00:00:00Z	1350	0	5.2	6.9
5197	51.296	6.7686	2014-03-24 00:00:00Z	1390	0.2	4.1	6.7
5198	51.296	6.7686	2014-03-25 00:00:00Z	1440	0	4.1	5.6
5199	51.296	6.7686	2014-03-26 00:00:00Z	1470	0.8	4.1	5.8
5200	51.296	6.7686	2014-03-27 00:00:00Z	1490	0	8.7	6.9
5201	51.296	6.7686	2014-03-28 00:00:00Z	1510	0	10.7	7
5202	51.296	6.7686	2014-03-29 00:00:00Z	1480	0	12.4	7.3
5203	51.296	6.7686	2014-03-30 00:00:00Z	1440	0	11.8	7.9
5204	51.296	6.7686	2014-03-31 00:00:00Z	1390	0	13.9	8.3
5205	51.296	6.7686	2014-04-01 00:00:00Z	1350	0	15.3	9.1
5206	51.296	6.7686	2014-04-02 00:00:00Z	1330	0	14.5	9.5
5207	51.296	6.7686	2014-04-03 00:00:00Z	1300	0	15.7	10.3
5208	51.296	6.7686	2014-04-04 00:00:00Z	1280	1.3	14.5	11.9
5209	51.296	6.7686	2014-04-05 00:00:00Z	1260	0	12.3	11.6
5210	51.296	6.7686	2014-04-06 00:00:00Z	1250	0	14	11.5
5211	51.296	6.7686	2014-04-07 00:00:00Z	1250	3.5	17.6	12.7
5212	51.296	6.7686	2014-04-08 00:00:00Z	1230	3.4	9.9	9.1
5213	51.296	6.7686	2014-04-09 00:00:00Z	1220	0	9.6	7.9
5214	51.296	6.7686	2014-04-10 00:00:00Z	1200	0	12	9.4
5215	51.296	6.7686	2014-04-11 00:00:00Z	1210	0	10.9	9.7
5216	51.296	6.7686	2014-04-12 00:00:00Z	1230	0	9.7	8.1
5217	51.296	6.7686	2014-04-13 00:00:00Z	1230	0	10.1	8.3
5218	51.296	6.7686	2014-04-14 00:00:00Z	1210	0.2	9	7.6
5219	51.296	6.7686	2014-04-15 00:00:00Z	1200	0	6.7	6.4
5220	51.296	6.7686	2014-04-16 00:00:00Z	1170	0	8	5.8
5221	51.296	6.7686	2014-04-17 00:00:00Z	1170	0.9	12.1	6.2
5222	51.296	6.7686	2014-04-18 00:00:00Z	1160	0	8.9	7.7
5223	51.296	6.7686	2014-04-19 00:00:00Z	1140	0	11.1	8.6
5224	51.296	6.7686	2014-04-20 00:00:00Z	1130	0	15.8	9.9
5225	51.296	6.7686	2014-04-21 00:00:00Z	1110	0	11.4	10
5226	51.296	6.7686	2014-04-22 00:00:00Z	1120	0	12.8	10.2
5227	51.296	6.7686	2014-04-23 00:00:00Z	1140	0	14.7	10.6
5228	51.296	6.7686	2014-04-24 00:00:00Z	1130	10.9	15.3	11.5
5229	51.296	6.7686	2014-04-25 00:00:00Z	1120	0	17.2	12
5230	51.296	6.7686	2014-04-26 00:00:00Z	1100	5.5	14.2	11.8
5231	51.296	6.7686	2014-04-27 00:00:00Z	1120	6.1	12.1	11.7
5232	51.296	6.7686	2014-04-28 00:00:00Z	1160	7.1	12.5	11.3
5233	51.296	6.7686	2014-04-29 00:00:00Z	1260	2.3	12.9	13.7
5234	51.296	6.7686	2014-04-30 00:00:00Z	1350	0	14.7	13.7
5235	51.296	6.7686	2014-05-01 00:00:00Z	1440	20.7	13.9	11.7
5236	51.296	6.7686	2014-05-02 00:00:00Z	1500	0.3	10.3	10.5
5237	51.296	6.7686	2014-05-03 00:00:00Z	1630	0	9.3	6.6
5238	51.296	6.7686	2014-05-04 00:00:00Z	1690	0	8.5	6.9
5239	51.296	6.7686	2014-05-05 00:00:00Z	1680	0	12.1	7.6
5240	51.296	6.7686	2014-05-06 00:00:00Z	1730	23.6	14.9	11.2
5241	51.296	6.7686	2014-05-07 00:00:00Z	1830	2.8	12.5	11
5242	51.296	6.7686	2014-05-08 00:00:00Z	1780	12.6	12.1	11.1
5243	51.296	6.7686	2014-05-09 00:00:00Z	1740	11.3	12.9	11.5
5244	51.296	6.7686	2014-05-10 00:00:00Z	1740	7.7	11.1	11.3
5245	51.296	6.7686	2014-05-11 00:00:00Z	1780	2	11.1	9.4
5246	51.296	6.7686	2014-05-12 00:00:00Z	1770	9.1	10	10
5247	51.296	6.7686	2014-05-13 00:00:00Z	1780	3.6	9.8	10
5248	51.296	6.7686	2014-05-14 00:00:00Z	1750	0.8	8.6	8.5
5249	51.296	6.7686	2014-05-15 00:00:00Z	1710	0	8.3	8.6
5250	51.296	6.7686	2014-05-16 00:00:00Z	1700	0	11.7	9.1
5251	51.296	6.7686	2014-05-17 00:00:00Z	1750	0	11.8	10.6
5252	51.296	6.7686	2014-05-18 00:00:00Z	1820	0	14.7	10.6
5253	51.296	6.7686	2014-05-19 00:00:00Z	1790	0	18.2	11.4
5254	51.296	6.7686	2014-05-20 00:00:00Z	1700	0	21	12.5
5255	51.296	6.7686	2014-05-21 00:00:00Z	1600	0.1	20.5	14
5256	51.296	6.7686	2014-05-22 00:00:00Z	1510	5.6	18.9	13.4
5257	51.296	6.7686	2014-05-23 00:00:00Z	1490	1.2	15.4	13.5
5258	51.296	6.7686	2014-05-24 00:00:00Z	1480	0	14.8	11.2
5259	51.296	6.7686	2014-05-25 00:00:00Z	1500	0	16.8	10.6
5260	51.296	6.7686	2014-05-26 00:00:00Z	1530	15.6	16.5	14.3
5261	51.296	6.7686	2014-05-27 00:00:00Z	1670	27.5	14.9	15.8
5262	51.296	6.7686	2014-05-28 00:00:00Z	1760	0.2	13.8	13.9
5263	51.296	6.7686	2014-05-29 00:00:00Z	1780	0.8	11.2	12.1
5264	51.296	6.7686	2014-05-30 00:00:00Z	1740	0	12.1	9.8
5265	51.296	6.7686	2014-05-31 00:00:00Z	1760	0	14.1	9.7
5266	51.296	6.7686	2014-06-01 00:00:00Z	1740	0	14	9.8
5267	51.296	6.7686	2014-06-02 00:00:00Z	1660	0	14.8	10.1
5268	51.296	6.7686	2014-06-03 00:00:00Z	1580	0	16.5	11.1
5269	51.296	6.7686	2014-06-04 00:00:00Z	1510	1.6	15.9	13
5270	51.296	6.7686	2014-06-05 00:00:00Z	1460	1	12.9	10.5
5271	51.296	6.7686	2014-06-06 00:00:00Z	1450	0	18.1	10.1
5272	51.296	6.7686	2014-06-07 00:00:00Z	1410	0.1	22.7	15.3
5273	51.296	6.7686	2014-06-08 00:00:00Z	1360	1.9	22.2	18.2
5274	51.296	6.7686	2014-06-09 00:00:00Z	1330	30	23.8	19.9
5275	51.296	6.7686	2014-06-10 00:00:00Z	1310	7	22	18.7
5276	51.296	6.7686	2014-06-11 00:00:00Z	1270	0	18.9	14.8
5277	51.296	6.7686	2014-06-12 00:00:00Z	1260	0	17.3	12.1
5278	51.296	6.7686	2014-06-13 00:00:00Z	1260	0	17.4	12.9
5279	51.296	6.7686	2014-06-14 00:00:00Z	1250	0	16	11.7
5280	51.296	6.7686	2014-06-15 00:00:00Z	1250	0	16.2	12
5281	51.296	6.7686	2014-06-16 00:00:00Z	1260	0	14.7	11.8
5282	51.296	6.7686	2014-06-17 00:00:00Z	1270	0.1	15.9	13.3
5283	51.296	6.7686	2014-06-18 00:00:00Z	1270	0	16	12.5
5284	51.296	6.7686	2014-06-19 00:00:00Z	1240	1.4	13.7	12.6
5285	51.296	6.7686	2014-06-20 00:00:00Z	1210	0	14.3	11.7
5286	51.296	6.7686	2014-06-21 00:00:00Z	1180	0	15.5	11.5
5287	51.296	6.7686	2014-06-22 00:00:00Z	1140	0	16.4	11.6
5288	51.296	6.7686	2014-06-23 00:00:00Z	1090	0	15.1	11.1
5289	51.296	6.7686	2014-06-24 00:00:00Z	1090	1.1	16	12.6
5290	51.296	6.7686	2014-06-25 00:00:00Z	1050	0	14.8	10.1
5291	51.296	6.7686	2014-06-26 00:00:00Z	1030	0	16.4	10.3
5292	51.296	6.7686	2014-06-27 00:00:00Z	1040	6.6	18	12.5
5293	51.296	6.7686	2014-06-28 00:00:00Z	1140	7.7	15.6	15.2
5294	51.296	6.7686	2014-06-29 00:00:00Z	1180	0.3	15.1	14.1
5295	51.296	6.7686	2014-06-30 00:00:00Z	1230	0	14.9	11.8
5296	51.296	6.7686	2014-07-01 00:00:00Z	1250	0	14.5	10.1
5297	51.296	6.7686	2014-07-02 00:00:00Z	1270	0	15.6	10.6
5298	51.296	6.7686	2014-07-03 00:00:00Z	1300	0	19.5	11.3
5299	51.296	6.7686	2014-07-04 00:00:00Z	1320	0	22.7	13.7
5300	51.296	6.7686	2014-07-05 00:00:00Z	1290	12.4	20.3	18.5
5301	51.296	6.7686	2014-07-06 00:00:00Z	1290	6.1	21.2	18.4
5302	51.296	6.7686	2014-07-07 00:00:00Z	1300	2.5	18.3	12.5
5303	51.296	6.7686	2014-07-08 00:00:00Z	1390	34.7	15	14.8
5304	51.296	6.7686	2014-07-09 00:00:00Z	1640	44.9	14.8	16
5305	51.296	6.7686	2014-07-10 00:00:00Z	1990	13.6	20.7	19.2
5306	51.296	6.7686	2014-07-11 00:00:00Z	2280	0	19.6	18.6
5307	51.296	6.7686	2014-07-12 00:00:00Z	2470	0	19.2	18.1
5308	51.296	6.7686	2014-07-13 00:00:00Z	2450	6.5	18	17.6
5309	51.296	6.7686	2014-07-14 00:00:00Z	2490	0.5	17.8	16.3
5310	51.296	6.7686	2014-07-15 00:00:00Z	2600	0	17.3	15.8
5311	51.296	6.7686	2014-07-16 00:00:00Z	2620	0	20.8	15.8
5312	51.296	6.7686	2014-07-17 00:00:00Z	2600	0	22.8	15.9
5313	51.296	6.7686	2014-07-18 00:00:00Z	2550	0	26.1	16
5314	51.296	6.7686	2014-07-19 00:00:00Z	2420	0	28.5	14.6
5315	51.296	6.7686	2014-07-20 00:00:00Z	2290	14.6	23.8	19.9
5316	51.296	6.7686	2014-07-21 00:00:00Z	2210	11.1	19.9	21.1
5317	51.296	6.7686	2014-07-22 00:00:00Z	2140	0	22	20.1
5318	51.296	6.7686	2014-07-23 00:00:00Z	2150	0	23.2	17.9
5319	51.296	6.7686	2014-07-24 00:00:00Z	2430	3.8	21	15.9
5320	51.296	6.7686	2014-07-25 00:00:00Z	2750	0	18.8	16.7
5321	51.296	6.7686	2014-07-26 00:00:00Z	2990	0	19.4	17.2
5322	51.296	6.7686	2014-07-27 00:00:00Z	2980	0	20.7	18.3
5323	51.296	6.7686	2014-07-28 00:00:00Z	2740	10.2	21.5	19.8
5324	51.296	6.7686	2014-07-29 00:00:00Z	2610	2.3	21.3	20.4
5325	51.296	6.7686	2014-07-30 00:00:00Z	2850	0	20.1	16.3
5326	51.296	6.7686	2014-07-31 00:00:00Z	3320	0	19	14.4
5327	51.296	6.7686	2014-08-01 00:00:00Z	3340	0	22.4	15.3
5328	51.296	6.7686	2014-08-02 00:00:00Z	3300	10.4	22.2	17.2
5329	51.296	6.7686	2014-08-03 00:00:00Z	3190	9.6	20.7	17.4
5330	51.296	6.7686	2014-08-04 00:00:00Z	3130	0	19.9	15.6
5331	51.296	6.7686	2014-08-05 00:00:00Z	3060	0	19.4	13.9
5332	51.296	6.7686	2014-08-06 00:00:00Z	2960	5.6	18.7	15.4
5333	51.296	6.7686	2014-08-07 00:00:00Z	2820	0	19.6	17.2
5334	51.296	6.7686	2014-08-08 00:00:00Z	2700	6.3	20.3	18
5335	51.296	6.7686	2014-08-09 00:00:00Z	2640	0	19.8	16.3
5336	51.296	6.7686	2014-08-10 00:00:00Z	2590	4.9	19.7	17.1
5337	51.296	6.7686	2014-08-11 00:00:00Z	2570	0.3	16.8	12.9
5338	51.296	6.7686	2014-08-12 00:00:00Z	2590	2.4	16	13.2
5339	51.296	6.7686	2014-08-13 00:00:00Z	2480	0	16.7	13.8
5340	51.296	6.7686	2014-08-14 00:00:00Z	2460	0.4	15.5	14
5341	51.296	6.7686	2014-08-15 00:00:00Z	2780	3	14.9	14.1
5342	51.296	6.7686	2014-08-16 00:00:00Z	2790	4.1	15	13.5
5343	51.296	6.7686	2014-08-17 00:00:00Z	2690	4.1	15	12.8
5344	51.296	6.7686	2014-08-18 00:00:00Z	2600	1	14.3	12.7
5345	51.296	6.7686	2014-08-19 00:00:00Z	2540	1	12.9	11.5
5346	51.296	6.7686	2014-08-20 00:00:00Z	2460	4.8	12.6	10.4
5347	51.296	6.7686	2014-08-21 00:00:00Z	2320	0.4	13.5	10.9
5348	51.296	6.7686	2014-08-22 00:00:00Z	2150	1.5	14.4	11.8
5349	51.296	6.7686	2014-08-23 00:00:00Z	2010	0	13.2	11.8
5350	51.296	6.7686	2014-08-24 00:00:00Z	1900	0	12.4	10.7
5351	51.296	6.7686	2014-08-25 00:00:00Z	1810	15.4	14.3	12.5
5352	51.296	6.7686	2014-08-26 00:00:00Z	1840	8.4	13.8	14.5
5353	51.296	6.7686	2014-08-27 00:00:00Z	2070	0	15.7	11.7
5354	51.296	6.7686	2014-08-28 00:00:00Z	2380	0.5	18.4	15.5
5355	51.296	6.7686	2014-08-29 00:00:00Z	2440	0.6	16.8	15.2
5356	51.296	6.7686	2014-08-30 00:00:00Z	2400	5.1	16.4	15
5357	51.296	6.7686	2014-08-31 00:00:00Z	2250	3.9	14.2	14.6
5358	51.296	6.7686	2014-09-01 00:00:00Z	2160	0	14	13.7
5359	51.296	6.7686	2014-09-02 00:00:00Z	2250	0	15.3	14.4
5360	51.296	6.7686	2014-09-03 00:00:00Z	2360	0	16.3	14.3
5361	51.296	6.7686	2014-09-04 00:00:00Z	2330	0	18.6	15.5
5362	51.296	6.7686	2014-09-05 00:00:00Z	2290	0	19.4	17.1
5363	51.296	6.7686	2014-09-06 00:00:00Z	2150	0	18.8	17.4
5364	51.296	6.7686	2014-09-07 00:00:00Z	2060	0	17.5	15.9
5365	51.296	6.7686	2014-09-08 00:00:00Z	1970	0	15.3	13.7
5366	51.296	6.7686	2014-09-09 00:00:00Z	1890	0	14	12.7
5367	51.296	6.7686	2014-09-10 00:00:00Z	1820	0	15	12.5
5368	51.296	6.7686	2014-09-11 00:00:00Z	1760	0	15.3	12.6
5369	51.296	6.7686	2014-09-12 00:00:00Z	1690	0	14.6	12.4
5370	51.296	6.7686	2014-09-13 00:00:00Z	1660	0	15.5	13.5
5371	51.296	6.7686	2014-09-14 00:00:00Z	1710	0	15.8	14.3
5372	51.296	6.7686	2014-09-15 00:00:00Z	1830	0	16.7	15.6
5373	51.296	6.7686	2014-09-16 00:00:00Z	1850	0	18.9	16.2
5374	51.296	6.7686	2014-09-17 00:00:00Z	1750	0	18.7	15.2
5375	51.296	6.7686	2014-09-18 00:00:00Z	1640	11.6	17.9	17.3
5376	51.296	6.7686	2014-09-19 00:00:00Z	1570	0	19.3	18.1
5377	51.296	6.7686	2014-09-20 00:00:00Z	1530	0	18.4	17.5
5378	51.296	6.7686	2014-09-21 00:00:00Z	1550	0.5	16	14.3
5379	51.296	6.7686	2014-09-22 00:00:00Z	1590	0.5	12.8	10.9
5380	51.296	6.7686	2014-09-23 00:00:00Z	1660	0	11.5	9.8
5381	51.296	6.7686	2014-09-24 00:00:00Z	1780	6.9	11.4	11.3
5382	51.296	6.7686	2014-09-25 00:00:00Z	1920	0	13.7	12.1
5383	51.296	6.7686	2014-09-26 00:00:00Z	1840	0.5	15	14.5
5384	51.296	6.7686	2014-09-27 00:00:00Z	1700	0	15.4	14.2
5385	51.296	6.7686	2014-09-28 00:00:00Z	1610	0	16	14.5
5386	51.296	6.7686	2014-09-29 00:00:00Z	1570	1.3	17.6	16
5387	51.296	6.7686	2014-09-30 00:00:00Z	1520	0.3	16.3	15.8
5388	51.296	6.7686	2014-10-01 00:00:00Z	1440	0	16	15.1
5389	51.296	6.7686	2014-10-02 00:00:00Z	1390	0	15.6	14.9
5390	51.296	6.7686	2014-10-03 00:00:00Z	1350	0	16.2	13.8
5391	51.296	6.7686	2014-10-04 00:00:00Z	1330	0	16.5	12.5
5392	51.296	6.7686	2014-10-05 00:00:00Z	1300	0	13.1	13.5
5393	51.296	6.7686	2014-10-06 00:00:00Z	1250	3.1	14.4	13.3
5394	51.296	6.7686	2014-10-07 00:00:00Z	1250	6.5	14	12.7
5395	51.296	6.7686	2014-10-08 00:00:00Z	1270	17.3	13.6	13.7
5396	51.296	6.7686	2014-10-09 00:00:00Z	1410	0.2	16	14.9
5397	51.296	6.7686	2014-10-10 00:00:00Z	1550	0	14.5	12.9
5398	51.296	6.7686	2014-10-11 00:00:00Z	1790	0.2	13.6	13.7
5399	51.296	6.7686	2014-10-12 00:00:00Z	1730	2.5	13.5	13.2
5400	51.296	6.7686	2014-10-13 00:00:00Z	1640	0	16.2	14.5
5401	51.296	6.7686	2014-10-14 00:00:00Z	1620	0	13.7	11.3
5402	51.296	6.7686	2014-10-15 00:00:00Z	1600	2.1	13.7	12.1
5403	51.296	6.7686	2014-10-16 00:00:00Z	1540	2.6	14.3	13.9
5404	51.296	6.7686	2014-10-17 00:00:00Z	1510	0.7	14.8	14.5
5405	51.296	6.7686	2014-10-18 00:00:00Z	1580	0	16.6	14.7
5406	51.296	6.7686	2014-10-19 00:00:00Z	1900	1.6	18.2	16
5407	51.296	6.7686	2014-10-20 00:00:00Z	2090	0	14.1	13.2
5408	51.296	6.7686	2014-10-21 00:00:00Z	1960	9.8	11	11.2
5409	51.296	6.7686	2014-10-22 00:00:00Z	1810	1.8	8.9	9.5
5410	51.296	6.7686	2014-10-23 00:00:00Z	1750	0	11.3	11
5411	51.296	6.7686	2014-10-24 00:00:00Z	1870	0.7	12.5	10.7
5412	51.296	6.7686	2014-10-25 00:00:00Z	2040	1.9	11.7	12.9
5413	51.296	6.7686	2014-10-26 00:00:00Z	2130	0	12.4	11.8
5414	51.296	6.7686	2014-10-27 00:00:00Z	2040	0	11.8	11.6
5415	51.296	6.7686	2014-10-28 00:00:00Z	1900	0	8.1	8.7
5416	51.296	6.7686	2014-10-29 00:00:00Z	1780	0.3	8.6	10.3
5417	51.296	6.7686	2014-10-30 00:00:00Z	1720	0	13.1	13.6
5418	51.296	6.7686	2014-10-31 00:00:00Z	1670	0	15.1	13.8
5419	51.296	6.7686	2014-11-01 00:00:00Z	1620	0	15.6	12.9
5420	51.296	6.7686	2014-11-02 00:00:00Z	1580	2.8	14.6	13.4
5421	51.296	6.7686	2014-11-03 00:00:00Z	1560	10.9	14.4	12.5
5422	51.296	6.7686	2014-11-04 00:00:00Z	1560	1.5	9.8	11.2
5423	51.296	6.7686	2014-11-05 00:00:00Z	1740	1.1	9	10.4
5424	51.296	6.7686	2014-11-06 00:00:00Z	2280	0	7.6	8.7
5425	51.296	6.7686	2014-11-07 00:00:00Z	2450	0.1	7.1	8.2
5426	51.296	6.7686	2014-11-08 00:00:00Z	2400	0	10.6	9.5
5427	51.296	6.7686	2014-11-09 00:00:00Z	2320	1.6	9.8	9.3
5428	51.296	6.7686	2014-11-10 00:00:00Z	2140	0	10	10.4
5429	51.296	6.7686	2014-11-11 00:00:00Z	1980	2.6	9.8	10.6
5430	51.296	6.7686	2014-11-12 00:00:00Z	1870	0	10	10.8
5431	51.296	6.7686	2014-11-13 00:00:00Z	1790	0	9.6	10.5
5432	51.296	6.7686	2014-11-14 00:00:00Z	1730	0	11.6	10.2
5433	51.296	6.7686	2014-11-15 00:00:00Z	1700	7.4	10.2	10.8
5434	51.296	6.7686	2014-11-16 00:00:00Z	1780	5.5	8.7	10.7
5435	51.296	6.7686	2014-11-17 00:00:00Z	1970	0	9.7	9.9
5436	51.296	6.7686	2014-11-18 00:00:00Z	2230	0.1	8.3	9.8
5437	51.296	6.7686	2014-11-19 00:00:00Z	2530	0	7.9	9.4
5438	51.296	6.7686	2014-11-20 00:00:00Z	2630	0	5.5	8.3
5439	51.296	6.7686	2014-11-21 00:00:00Z	2660	0	4.6	6.9
5440	51.296	6.7686	2014-11-22 00:00:00Z	2570	0	8.2	8.8
5441	51.296	6.7686	2014-11-23 00:00:00Z	2400	2.4	11.5	10.2
5442	51.296	6.7686	2014-11-24 00:00:00Z	2240	0	7.5	8.8
5443	51.296	6.7686	2014-11-25 00:00:00Z	2090	0	3.2	6.6
5444	51.296	6.7686	2014-11-26 00:00:00Z	1950	0	5	6.8
5445	51.296	6.7686	2014-11-27 00:00:00Z	1850	0.9	6.8	7.9
5446	51.296	6.7686	2014-11-28 00:00:00Z	1800	0	6	7.7
5447	51.296	6.7686	2014-11-29 00:00:00Z	1750	0	2.9	6.5
5448	51.296	6.7686	2014-11-30 00:00:00Z	1700	0	3.5	6.8
5449	51.296	6.7686	2014-12-01 00:00:00Z	1640	0	3.1	6.3
5450	51.296	6.7686	2014-12-02 00:00:00Z	1580	0	1.8	5.5
5451	51.296	6.7686	2014-12-03 00:00:00Z	1540	0	-0.5	5
5452	51.296	6.7686	2014-12-04 00:00:00Z	1500	0	1.8	5.8
5453	51.296	6.7686	2014-12-05 00:00:00Z	1490	0	4	6.8
5454	51.296	6.7686	2014-12-06 00:00:00Z	1470	0	5.1	8.1
5455	51.296	6.7686	2014-12-07 00:00:00Z	1440	2.4	5.2	7.7
5456	51.296	6.7686	2014-12-08 00:00:00Z	1440	3.8	3.2	6.7
5457	51.296	6.7686	2014-12-09 00:00:00Z	1420	1.7	3.5	6.8
5458	51.296	6.7686	2014-12-10 00:00:00Z	1410	4.9	5	7.1
5459	51.296	6.7686	2014-12-11 00:00:00Z	1380	5.3	5.6	7.4
